id,title,description,link,image_link,availability,price,brand,identifier_exists,
SDH1830-408,Stanton Fan Tail Peacock Figurine,Extraordinary. Fifty semiprecious cabochons - surrounded by more than 4500 crystals - set the Stanton Fan Tail Peacock Figurine’s tail ablaze with sparkling color. Carved in metal with delicate piercings - the tail spans nearly three feet. His body has been painted in transparent teal - azure - and sapphire-hued enamel - crowned with brilliant fuchsia feathers. The metal for each figurine is first cast in India - and then enameled and stone-set by our finest artisans in the Rhode Island workshop.,https://www.jaystrongwater.com/view-all-figurines/stanton-fan-tail-peacock-figurine-sdh1830-408,https://www.jaystrongwater.com/img/product/SDH1830-408_1-Z.jpg?fv=9F9504CCAED1F2EE82D2A479F43B0205-128203,In Stock,9500,Jay Strongwater,no,
SDH7346-269,Genevieve Grand Floral Chest,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.Our enduring romance with flora and fauna is captured in a fully blossomed bouquet perched on a pierced chest of palm leaves. The flowers are enameled in cream and golden topaz shades - then hand-set with more than 5 - 000 Swarovski® crystals in tones of gold - crystal - and opal. Forged in pewter - poured and finished in 14K gold in Rhode Island - and decorated by hand in the Jay Strongwater Rhode Island workshop.,https://www.jaystrongwater.com/view-all-figurines/genevieve-grand-floral-chest-sdh7346-269,https://www.jaystrongwater.com/img/product/SDH7346-269_1-Z.jpg?fv=A9C364F9895CBBFBDF3A6BE41ACAEFFE-108078,In Stock,16000,Jay Strongwater,no,
SDH1837-256,Ganesha Ganesh Figurine, Glorious icons exemplify the best of Jay Strongwater - flawless craftsmanship from our Rhode Island artisans - to be shared with generations to come. The Ganesh Figurine was lovingly carved - first in clay to capture the fluid draping and exotic details and then in solid pewter with a 14K gold finish and further embellished with hundreds of tiny sparkling crystals. Layers of transparent enamel are finely applied in tones of marigold - crimson - aqua and lime. The Ganesh figurine is attached to a carved faceted white marble base lifted on small metal legs. Limited to an edition of 50.,https://www.jaystrongwater.com/view-all-figurines/ganesha-ganesh-figurine-sdh1837-256,https://www.jaystrongwater.com/img/product/SDH1837-256-Z.jpg?fv=E0771B955477446DD90986DFAC7EBD54-85821,In Stock,10000,Jay Strongwater,no,
SHW3300-289,Marjorie Magnolia Table,The Marjorie Table is an organic twisting of branches culminating in one beautiful blossoming Magnolia under a glass top with jeweled butterflies. The brass structure is hand-wrought in brass from India with pewter butterflies that are forged in Rhode Island and finished in 14K gold. Our finest artisans at the Jay Strongwater Rhode Island workshop hand-paint the layers of thirteen colors of enamel and hand-set more than two thousand Swarovski crystals. ,https://www.jaystrongwater.com/view-all-figurines/marjorie-magnolia-table-shw3300-289,https://www.jaystrongwater.com/img/product/SHW3300-289_1-Z.jpg?fv=19C8948A5BC3D3D66407172B7082A3D4-62909,In Stock,6375,Jay Strongwater,no,
SDH1905-495,Asagi Koi Fish Figurine, We first captured the dramatic pose of the Asagi Koi Fish Figurine in a clay model highlighting the wavering fins and pierced overlapping scales on the body. The final piece is molded in brass and delicately painted in silvery and golden enamels with over 1500 sparkling hand-set Swarovski crystals in light iridescent tones. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Koi Figurine. Limited to an edition of 100.,https://www.jaystrongwater.com/view-all-figurines/asagi-koi-fish-figurine-sdh1905-495,https://www.jaystrongwater.com/img/product/SDH1905-495-Z.jpg?fv=67552917F9E8543E369A7C9291DA0D44-129243,In Stock,6800,Jay Strongwater,no,
SHM3023-250,Adelaide Leaf & Flower Mirror,Our greenhouse is fully blossoming with jeweled orchids - lilies - and poppies adorning this magnificent Adelaide Flora & Fauna Mirror - wreathed in enameled foliage with fluttering butterflies. Over 100 separate metal designs - each finished in 14K gold - are fitted together by artisans in Rhode Island and New York. Painted with thirty-one colors of enamel and more than 4 - 000 hand-set Swarovski® crystals. Can be hung vertically or horizontally.,https://www.jaystrongwater.com/view-all-figurines/adelaide-leaf-flower-mirror-shm3023-250,https://www.jaystrongwater.com/img/product/SHM3023-250_1-Z.jpg?fv=3B184CA23FEE8913B66980086C0ECAA0-128434,In Stock,19500,Jay Strongwater,no,
SPF5511-229,Lucas Stone Edge 5in x 7in Frame,Simplicity - elegance - and versatility are the cornerstones of the Classics collection. The Lucas Stone Edge 5in x 7in Frame makes your cherished memories the star of the show - surrounding them with beautiful—yet understated—leaf-hued hand enameling and hand-set Swarovski® crystals.,https://www.jaystrongwater.com/classics/lucas-stone-edge-5-x-7-frame-spf5511-229,https://www.jaystrongwater.com/img/product/SPF5511-229_1-Z.jpg?fv=0C85AF43932A985ADCE94D1454AC15A4-79610,In Stock,595,Jay Strongwater,no,
SDH1511-256,Ava Birdcage Egg Objet, Our artistic heritage of carving metals and setting stones stretches back to the great workshops of Carl Faberge. Inspired by their fascinating jeweled egg objets – we introduce our own extraordinary limited-edition Birdcage Egg – a miniature bluebird swinging within a jeweled lattice egg. A tour de force of craftsmanship - composed of 40 parts casted in pewter - finished in 14K gold and beautifully painted in 14 colors of enamel by our finest artisans in Rhode Island. Sparkling with hand-set Swarovski crystals in shades of Light Peach - Colorado Topaz and Olivine with fire and green glass opal cabochons. Limited to a numbered edition of 100.,https://www.jaystrongwater.com/easter-1/ava-birdcage-egg-objet-sdh1511-256,https://www.jaystrongwater.com/img/product/SDH1511-256_web_1-Z.jpg?fv=9ECCF7C1F6EE9935F2899404F789CEDD-89290,In Stock,3000,Jay Strongwater,no,
SDH2412-256,Cosette Magnolia Vase,Our artistry shines with this gorgeous scene of magnolia flowers sculpted around the elegant porcelain vase. Hand painted with multiple glazes in Portugal. The jeweled butterflies and base made in Rhode Island in pewter and finished in 14K Gold. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Cosette Magnolia Vase.,https://www.jaystrongwater.com/view-all-figurines/cosette-magnolia-vase-sdh2412-256,https://www.jaystrongwater.com/img/product/SDH2412-256_1-Z.jpg?fv=34A7BAD5F88C5614A445F72E4B410D44-65789,In Stock,3150,Jay Strongwater,no,
SHW3296-280,Desmond Tiger Ottoman,Dazzling embroidery - meticulously stitched on velvet fabrics - brings the majestic beauty of the animal kingdom to our Desmond Tiger Ottoman. Glass and crystal beads from India; mahogany wood ottoman base from Spain.,https://www.jaystrongwater.com/furniture-lighting/desmond-tiger-ottoman-shw3296-280,https://www.jaystrongwater.com/img/product/SHW3296-280_1-Z.jpg?fv=E21AD1EC126D5FF4E1510CDFD593292E-91478,In Stock,2500,Jay Strongwater,no,
SDH1882-270,Braque Dynasty Horse Figurine,Our Braque Dynasty Horse Figurine stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal and pearl hues.,https://www.jaystrongwater.com/view-all-figurines/braque-dynasty-horse-figurine-sdh1882-270,https://www.jaystrongwater.com/img/product/SDH1882-270_1-Z.jpg?fv=D78898AB7FB0F3D5C061DD807F8EA3EE-102419,In Stock,10000,Jay Strongwater,no,
SHW3324-450,Josephine Floral Side Table, The Josephine Floral Side Table began at a specialized foundry in Asia where iron rods are hammered - curled - and soldered to form the elaborate top and graceful curved legs. In Rhode Island - individual orchid - peony - tulip - and butterflies are casted in pewter and finished in 14K gold. The Jay Strongwater artisans in Rhode Island paint the garden palette of 20 enamel colors - highlighted with hand-set Swarovski crystals. Our finest artisans bring all the elements together to make each side table - a fascinating composition of flora under the beveled glass top.,https://www.jaystrongwater.com/furniture-lighting/josephine-floral-side-table-shw3324-450,https://www.jaystrongwater.com/img/product/SHW3324-450-Z.jpg?fv=4A959C426ABB2DB8A0DCEBBDC4891097-100201,In Stock,12000,Jay Strongwater,no,
SPF5510-237,Lorraine Stone Edge 4in x 6in Frame,Life is but a dream! Fantasy-hued Classics frames for life’s little (and big) moments. Rich - dimensional ombré hues are trimmed in hand-set Swarovski® crystals on the Lavender Lucas Stone Edge 4in x 6in Frame. These timeless pewter-and-enamel frames were first introduced in 1997 and are updated with a hand-painted palette of modern sherbet pastels. Add a solo portrait for a standout accent or arrange the entire array for a prismatic pop of color.,https://www.jaystrongwater.com/classics/lorraine-stone-edge-4-x-6-frame-spf5510-237,https://www.jaystrongwater.com/img/product/SPF5510-237_1-Z.jpg?fv=2EA62CC224426913236F8103535C7334-75795,In Stock,495,Jay Strongwater,no,
SHW3284-456,Timothy Butterfly & Leaf Lamp,Dramatic hand-painted enameled leaves in shades of green are accented with vivid jeweled butterflies - resting on a stylized graphic base. The Timothy Butterfly & Leaf Lamp is topped with an ecru string shade and matching green finial. Brass lamp sand casted in India with pewter butterflies in 14K Gold finish from Rhode Island. Our finest artisans bring all the elements together to make each lamp.,https://www.jaystrongwater.com/view-all-figurines/timothy-butterfly-leaf-lamp-shw3284-456,https://www.jaystrongwater.com/img/product/SHW3284-456_1-Z.jpg?fv=E9D24624EFE6C511D4E307F835A628C5-76110,In Stock,6000,Jay Strongwater,no,
SDH1864-489,Duke Grand Tapestry Elephant Figurine,An exuberant - jeweled Persian carpet drapes over our Duke Grand Tapestry Elephant Figurine. Metal forged in Rhode Island and India; artisans at the Rhode Island Jay Strongwater workshop hand-paint and jewel each design.,https://www.jaystrongwater.com/view-all-figurines/duke-grand-tapestry-elephant-figurine-sdh1864-489,https://www.jaystrongwater.com/img/product/SDH1864-489_1-Z.jpg?fv=1F723449E24C8349C15135967D594247-77862,In Stock,6500,Jay Strongwater,no,
SDH1884-280,Nelson Crane on Lily Pad Figurine,Spectacular - standing more than two feet tall on a lily-pad base and hand-set with more than three thousand Swarovski crystals in shades of Topaz and White Opal. Hand-painted in creamy golden enamels with pale copper-toned accents. The mold is forged in metal at our foundry in India using the original clay model - and later embellished with enamels and crystals at the Jay Strongwater Rhode Island workshop.,https://www.jaystrongwater.com/view-all-figurines/nelson-crane-on-lily-pad-figurine-sdh1884-280,https://www.jaystrongwater.com/img/product/SDH1884-280_1-Z.jpg?fv=84E42941EB6DDB372DD4F9198268DAD4-67744,In Stock,6500,Jay Strongwater,no,
SCB8078-273,Monroe Lip Compact, Show them how much you love them with our jeweled Monroe Lip Compact! Luscious red enameled lips with Ruby crystals from Swarovski pave set on a jet black enameled compact.  Gently push the jeweled button closure and reveal two mirrors to make sure you always look gorgeous.,https://www.jaystrongwater.com/vanity/monroe-lip-compact-scb8078-273,https://www.jaystrongwater.com/img/product/SCB8078-273_small-Z.jpg?fv=9C5FE703AE6E0A6E6683097AA15A1988-76482,In Stock,175,Jay Strongwater,no,
SPF5867-202,Nova Butterfly 3in x 4in Frame, Our signature jeweled butterfly – hand-painted in rainbow enamels – pops on the corner of the Nova Butterfly Frame. Casted in pewter - finished in 14K gold - and hand-set with sparkling Swarovski champagne crystals. With our signature - all cream enamel back plate – this frame is truly beautiful from any view.  Stands vertically or horizontal.,https://www.jaystrongwater.com/great-gifts-1/nova-butterfly-3-x-4-frame-spf5867-202,https://www.jaystrongwater.com/img/product/SPF5867-202-Z.jpg?fv=23E0320A8FA264E9655A52BB217DAD2D-75893,In Stock,495,Jay Strongwater,no,
SHW3319-209,Aurelia Hydrangea Wall Art,Inspired by old botanical prints this Aurelia Hydrangea Wall Art began by carving the original model to capture the hydrangea’s delicate beauty. Finished in 14K Gold with layers of translucent enamels and sparkling with hand-set Swarovski crystals by our finest artisans in Rhode Island. The stunning hydrangea flower is individually mounted on a gold-leaf frame. Aurelia Hydrangea Wall Art can self-stand on a table/shelf or be hung on the wall. Beautiful on its own and compelling when combined with the other flowers in our series of wall art designs.,https://www.jaystrongwater.com/furniture-lighting/aurelia-hydrangea-wall-art-shw3319-209,https://www.jaystrongwater.com/img/product/SHW3319-209_1-Z.jpg?fv=99F1D0E4D4A202786FD75E04EF33992B-57610,In Stock,2800,Jay Strongwater,no,
SDH1856-269,Namoko Fighting Fish Figurine,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.The exotic never fails to captivate our imagination with alluring silhouettes and striking colors. Our solid brass fish has gently rippling fins and pierced scales - hand-painted in sheer enamels in ombré tones of gray moonstone - pearl - and gold - and shimmering with more than 13 - 000 Swarovski® crystals in black diamond - opal - jet - and gold aurum hues. The brass is poured in India - then enameled and hand-set with crystals in the Jay Strongwater Rhode Island workshop.,https://www.jaystrongwater.com/masterpieces-1/namoko-fighting-fish-figurine-sdh1856-269,https://www.jaystrongwater.com/img/product/SDH1856-269_1-Z.jpg?fv=2F61B13F05E1861BD983FC808779867F-90961,In Stock,18000,Jay Strongwater,no,
SHM3023-250,Adelaide Leaf & Flower Mirror,Our greenhouse is fully blossoming with jeweled orchids - lilies - and poppies adorning this magnificent Adelaide Flora & Fauna Mirror - wreathed in enameled foliage with fluttering butterflies. Over 100 separate metal designs - each finished in 14K gold - are fitted together by artisans in Rhode Island and New York. Painted with thirty-one colors of enamel and more than 4 - 000 hand-set Swarovski® crystals. Can be hung vertically or horizontally.,https://www.jaystrongwater.com/furniture-lighting/adelaide-leaf-flower-mirror-shm3023-250,https://www.jaystrongwater.com/img/product/SHM3023-250_1-Z.jpg?fv=3B184CA23FEE8913B66980086C0ECAA0-128434,In Stock,19500,Jay Strongwater,no,
